INSTANCETYPEOFFERINGS	r5ad.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m4.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5a.large	us-east-2	region
INSTANCETYPEOFFERINGS	m4.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5a.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c4.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6g.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5a.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3en.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c4.large	us-east-2	region
INSTANCETYPEOFFERINGS	r4.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5b.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.metal	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.large	us-east-2	region
INSTANCETYPEOFFERINGS	t3.medium	us-east-2	region
INSTANCETYPEOFFERINGS	i3en.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	z1d.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4dn.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x2gd.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x1e.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	z1d.metal	us-east-2	region
INSTANCETYPEOFFERINGS	r4.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6g.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5n.large	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.32xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5d.metal	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	inf1.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.large	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5n.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t2.medium	us-east-2	region
INSTANCETYPEOFFERINGS	m5dn.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3.nano	us-east-2	region
INSTANCETYPEOFFERINGS	c6gn.8xlarge	us-east-2	region
